55.00	2.57	3.15	-0.02	
110	186.88	11.06	154.38	-0.82	3.25	-2.77	
111	187.75	15.31	160.00	-1.83	0.53	-0.62	
111	188.31	15.06	164.56	1.87	-2.83	2.79	
108	188.81	13.50	162.13	5.81	-2.90	2.07	
107	189.19	14.38	156.25	0.92	0.33	-3.47	
110	188.44	17.62	156.56	-3.87	2.34	-1.42	
109	187.81	18.00	161.25	-0.47	1.31	1.77	
108	188.81	16.81	163.94	0.73	-1.50	-1.53	
109	188.38	14.38	163.13	-0.49	-1.99	2.62	
108	188.38	14.81	162.50	3.00	-1.19	4.20	
107	189.06	17.19	158.44	4.39	0.80	-2.58	
108	189.06	19.06	156.63	-1.25	2.43	-2.49	
111	187.63	17.81	159.63	-1.50	1.47	2.06	
111	188.94	18.81	163.25	0.12	-0.87	-2.32	
110	189.69	19.62	164.38	-2.20	-2.98	0.88	
107	187.38	15.75	163.13	1.33	-2.35	6.47	
108	188.06	16.56	160.88	3.67	-0.53	0.91	
109	189.06	17.44	158.50	-1.89	0.67	-3.58	
110	188.25	18.87	159.63	-2.60	1.23	-0.09	
111	188.13	18.37	162.25	0.10	-0.00	1.12	
108	188.25	16.81	162.63	-1.57	-1.64	-0.12	
109	188.00	15.25	161.88	-0.28	-1.18	0.81	
109	189.19	18.12	161.38	1.44	-0.47	-0.87	
110	189.94	19.31	160.06	-2.25	-0.15	-2.21	
109	189.06	16.69	160.25	-1.62	0.40	0.98	
110	189.44	17.44	161.44	0.78	-0.02	0.50	
107	190.19	17.19	161.06	-2.05	-0.55	-2.60	
108	189.31	15.56	160.94	-0.03	-0.05	2.47	
107	189.25	16.50	161.44	3.49	-0.16	2.30	
110	189.63	17.25	161.13	-1.24	-0.58	-4.67	
