Orientation Sensor Raw Data Test

Current Temperature: 30 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1161	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
110	351.94	-40.00	39.69	4.77	6.60	0.65	
109	349.31	-39.69	36.50	10.70	11.80	-1.34	
110	349.13	-40.25	34.25	12.22	9.77	-2.98	
109	348.25	-35.63	33.19	12.47	8.82	-2.80	
108	346.81	-43.25	43.88	12.99	8.42	-1.41	
109	347.75	-45.50	54.19	13.43	9.07	0.96	
111	348.44	-43.94	62.69	13.07	9.94	1.93	
110	351.75	-42.69	71.12	13.34	8.06	2.74	
109	335.69	-44.13	84.56	25.40	2.81	4.74	
110	312.13	-29.37	98.94	20.76	7.88	16.61	
107	264.69	-41.31	102.25	-7.41	10.36	30.40	
108	238.75	-58.63	17.50	-6.02	-12.39	29.00	
107	263.75	-44.81	-37.63	15.52	-36.40	9.08	
110	320.50	-70.62	-38.63	3.22	-33.11	-16.00	
111	337.88	-69.56	120.62	-8.03	-24.87	-5.74	
109	348.19	-30.56	133.50	-2.72	-10.04	30.03	
108	318.81	-27.12	97.94	-9.88	6.23	33.93	
107	280.50	-20.69	83.06	-14.89	15.68	13.53	
110	239.56	-32.88	59.81	-10.89	14.04	5.32	
109	236.06	-20.94	2.19	-2.93	-7.72	-0.50	
110	227.31	-6.56	-45.00	-0.73	-31.89	-8.11	
109	234.06	-4.81	-50.94	-3.57	-30.12	-11.84	
108	215.69	-6.25	-28.62	-3.02	-16.40	-7.69	
109	202.25	4.13	-28.44	1.19	-20.21	0.38	
108	225.81	14.63	-43.00	-6.19	-33.73	-3.97	
111	277.81	2.81	-18.94	-14.69	-36.39	-6.95	
109	301.81	-11.31	15.81	-20.87	-8.09	-1.61	
110	286.50	-33.44	31.56	-18.89	10.83	7.39	
107	252.13	-52.63	-35.56	16.43	-15.97	9.40	
108	265.56	-56.94	-9.50	28.54	-36.03	-0.19	
107	299.56	-40.88	59.00	-5.32	-11.67	-7.01	
110	293.38	-40.69	112.25	-16.40	6.12	3.63	
111	269.13	-50.31	159.06	-7.23	-4.36	27.37	
110	232.31	-51.88	-133.38	-1.41	-25.50	24.53	
111	230.94	-35.13	-107.00	2.81	-30.12	4.11	
109	230.44	-31.87	-104.25	3.93	-22.19	2.76	
110	230.75	-38.25	-89.50	4.77	-14.68	14.34	
109	245.56	-39.88	-81.31	5.03	-10.02	14.52	
110	253.00	-36.00	-76.37	5.14	-10.74	7.71	
109	256.25	-17.50	-60.00	1.10	-13.96	8.38	
108	265.06	-7.75	-69.94	-1.58	-16.54	5.24	
109	269.50	-2.13	-80.00	2.13	-16.64	2.69	
109	271.75	3.94	-81.06	4.21	-18.10	5.97	
110	274.38	4.75	-86.19	3.89	-18.27	5.17	
109	279.25	3.38	-85.50	3.13	-16.29	3.29	
108	288.00	-0.44	-84.44	3.93	-14.37	5.24	
107	289.69	-0.50	-85.87	5.80	-16.26	8.66	
108	301.00	-1.69	-91.44	3.59	-17.46	3.80	
109	291.19	3.94	-94.87	3.62	-17.57	2.13	
110	299.13	3.06	-99.25	8.32	-16.47	0.85	
111	298.38	6.88	-100.19	8.92	-20.40	-2.50	
109	292.56	7.19	-98.37	6.49	-21.21	11.68	
108	319.75	-4.44	-113.25	-1.47	-11.63	13.68	
107	315.63	3.63	-129.31	-3.08	-15.25	12.53	
110	161.44	-5.00	-147.06	4.35	-22.25	11.84	
109	162.75	-16.87	-158.31	-0.75	-11.21	7.62	
110	177.63	-21.25	-161.31	-0.97	-5.49	13.86	
107	186.50	-25.94	-165.75	9.33	-11.61	12.12	
108	183.88	-35.38	-168.44	10.09	-9.05	8.41	
107	191.00	-41.44	-179.81	0.60	-5.86	10.88	
110	179.13	-59.13	-121.44	-15.02	-12.67	13.81	
111	189.44	-31.50	-90.25	-23.07	-32.42	25.41	
109	250.13	-27.31	-108.44	-18.30	-46.91	24.86	
110	299.88	-36.50	-131.69	-9.98	-34.40	-3.17	
107	268.06	-30.69	-132.88	-1.32	-24.03	-2.09	
110	243.19	-41.31	-118.31	8.73	-21.92	29.35	
109	279.69	-74.44	-54.38	6.54	-13.88	36.96	
110	327.38	-53.63	11.50	-16.47	1.90	13.79	
111	301.56	-34.75	-60.63	-13.63	-14.04	-8.10	
109	263.25	-33.38	-82.94	12.35	-44.75	2.81	
108	270.44	-65.50	-82.94	15.68	-27.54	26.90	
109	304.56	-60.31	-9.19	-7.18	1.00	15.48	
110	289.88	-43.88	-54.25	-14.73	-7.27	-8.00	
109	249.38	-35.06	-82.12	10.77	-34.95	4.59	
108	253.94	-62.19	-69.87	18.52	-29.79	26.94	
109	289.44	-68.00	10.00	5.87	-8.47	21.96	
108	316.56	-47.19	-0.81	-3.83	0.52	-0.41	
111	302.56	-41.19	-47.25	-6.85	-6.18	-8.18	
109	252.75	-34.69	-112.94	12.08	-29.82	18.69	
110	268.69	-61.88	-96.94	23.25	-25.47	41.07	
107	324.88	-56.06	10.13	-2.81	-0.26	27.22	
108	334.56	-36.25	-38.88	-19.90	-4.85	6.91	
107	291.81	-0.31	-83.87	-11.38	-21.57	0.77	
110	241.88	13.44	-104.44	-5.25	-26.05	8.80	
109	212.06	5.94	-99.19	-0.43	-23.84	20.66	
108	231.38	-16.44	-92.69	3.38	-18.46	22.23	
111	268.19	-41.13	-84.50	2.79	-9.06	14.96	
108	291.56	-44.50	-82.00	3.89	-4.70	8.22	
109	295.13	-30.69	-98.06	3.02	-7.84	4.88	
