Orientation Sensor Raw Data Test

Current Temperature: 31 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1636	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
109	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
109	0.00	0.00	0.00	0.00	0.00	0.00	
109	176.06	46.75	8.63	-8.98	-13.38	-18.17	
108	124.62	9.25	94.12	-17.37	-10.42	-31.39	
107	52.44	-15.06	-0.06	-18.83	5.47	-13.23	
110	323.50	-67.50	125.50	-7.41	6.38	-0.01	
109	321.50	-41.63	83.87	6.82	7.89	-1.32	
108	352.19	-9.88	74.50	3.17	9.99	-4.93	
109	8.63	7.00	62.56	-5.95	11.17	-7.08	
108	23.75	11.19	33.38	-20.82	12.33	-12.04	
107	33.19	-0.63	-10.19	-31.63	17.78	-20.29	
108	70.12	-4.00	-43.63	-17.73	18.35	-15.60	
111	161.44	-48.81	-29.31	-3.81	8.02	-6.28	
109	152.44	-59.25	-24.00	4.40	6.31	-13.15	
110	125.00	-33.13	68.37	19.03	5.99	-31.87	
107	61.88	-29.00	75.87	17.07	-2.02	-30.32	
108	53.69	-36.38	29.12	6.64	-11.81	-21.60	
107	40.19	-0.06	-0.06	8.41	-9.80	-12.40	
108	67.25	-0.06	-0.06	14.95	6.88	-0.01	
109	79.37	-0.06	-0.06	10.58	6.88	-0.01	
108	51.94	-25.12	6.06	2.16	18.86	-5.69	
107	107.19	-10.94	25.44	9.24	1.32	-15.25	
108	75.00	-23.37	31.25	9.96	-12.17	-20.11	
107	75.00	-14.25	-8.94	1.12	15.19	-16.92	
108	105.31	-12.94	39.44	6.12	-3.87	-23.94	
111	66.50	-20.37	49.56	1.62	-5.01	-24.24	
109	69.69	-15.25	-0.06	-5.48	20.80	-4.21	
110	114.00	-12.13	63.00	9.75	6.85	1.39	
107	72.75	-25.75	30.00	2.82	16.55	-3.19	
108	105.31	-13.44	46.19	5.02	21.09	-14.22	
107	103.56	-14.88	60.81	17.80	2.39	-25.69	
110	67.56	-18.94	27.12	-2.38	19.70	-5.61	
109	114.06	-12.81	54.56	8.52	13.13	-14.39	
110	109.06	-11.31	55.69	19.90	1.18	-33.87	
109	74.81	-12.38	16.56	-4.75	25.61	2.05	
108	124.56	-3.44	69.69	4.58	24.06	-7.77	
109	117.31	-1.00	81.12	18.46	10.76	-35.53	
109	91.75	-27.25	39.50	-8.51	28.39	-5.31	
110	119.87	-17.37	57.25	-1.00	25.56	-10.29	
109	150.56	-0.56	70.56	23.13	14.88	-29.52	
108	112.00	-39.44	49.44	-5.55	24.98	-11.39	
107	126.69	-23.62	59.38	-2.51	23.45	-9.26	
108	135.75	-15.25	82.81	30.92	14.97	-24.81	
109	99.25	-58.56	61.69	2.83	27.91	-18.48	
110	117.00	-45.88	72.37	-0.35	27.24	-7.31	
111	117.37	-37.13	92.62	29.26	8.58	-15.03	
109	91.62	-73.12	74.31	1.93	16.59	-5.19	
108	131.69	-36.44	93.75	8.95	10.39	-5.49	
107	117.75	-45.44	94.37	34.90	0.20	-17.32	
110	91.19	-76.62	94.94	1.32	15.13	-4.17	
109	118.37	-42.63	96.50	11.87	6.41	-8.85	
110	93.00	-68.62	100.50	32.31	-1.67	-17.33	
107	77.25	-86.81	2.94	5.42	16.34	-2.30	
108	103.31	-45.69	96.50	19.16	14.04	-2.56	
107	63.31	-79.75	139.88	31.41	10.25	-13.25	
110	58.94	-81.12	-131.44	5.33	19.01	-0.87	
111	73.56	-59.06	112.69	20.85	11.35	-2.54	
109	40.38	-77.19	-109.56	29.82	12.24	-14.71	
108	35.75	-62.25	-105.37	9.92	22.63	-5.88	
107	64.56	-75.50	121.25	28.30	7.48	-2.64	
110	26.94	-67.25	-104.37	14.92	10.65	-1.53	
109	25.44	-63.19	-97.12	1.20	20.34	-5.79	
110	29.19	-73.69	-83.19	31.67	1.45	-18.70	
111	5.81	-38.63	-88.19	5.56	3.81	-5.19	
108	20.94	-71.87	-78.81	8.82	-1.88	-12.42	
109	358.00	-47.19	-73.81	33.46	-7.22	-29.30	
109	353.00	-39.94	-87.56	12.07	12.54	-9.35	
108	20.19	-76.81	-50.88	27.18	5.73	-4.98	
109	357.50	-55.31	-76.12	32.41	1.51	-11.71	
