Orientation Sensor Raw Data Test

Current Temperature: 31 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1161	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	2.25	7.41	-10.09	
110	14.00	-28.87	12.19	2.37	13.23	-17.85	
109	356.63	-27.69	44.69	-0.06	9.72	-12.24	
110	341.38	-16.50	67.25	1.78	2.18	-7.91	
109	344.50	2.06	55.00	3.45	-0.68	-10.00	
108	350.44	21.25	28.00	4.10	8.22	-17.50	
109	355.94	29.94	6.44	2.24	11.49	-21.02	
108	11.75	29.06	-12.44	-2.65	7.64	-19.65	
111	32.56	17.87	-25.00	-4.95	5.75	-18.72	
109	48.69	2.88	-26.50	-4.55	5.00	-18.71	
110	84.19	-10.38	-18.31	-3.67	6.72	-19.78	
107	81.44	-21.00	-4.75	-4.61	9.67	-20.92	
108	68.19	-25.75	13.19	-4.69	10.64	-19.27	
107	52.94	-23.12	36.88	-3.27	9.68	-13.23	
110	28.37	-20.44	54.69	0.27	2.66	-7.12	
111	18.25	-11.06	48.06	2.98	-1.56	-5.90	
111	12.38	4.31	23.44	1.97	2.35	-12.43	
108	5.25	27.06	-1.31	1.66	3.86	-23.52	
107	6.63	42.81	-23.31	3.76	7.58	-28.72	
108	6.50	41.69	-24.56	3.54	8.67	-26.54	
109	4.63	29.87	-11.06	0.41	5.28	-24.51	
110	5.25	13.13	8.06	-0.78	6.02	-23.07	
109	15.75	1.56	40.56	-1.53	10.07	-17.16	
108	17.00	0.75	77.94	-3.46	11.13	-6.49	
107	9.25	3.81	105.19	-2.94	8.03	1.71	
108	352.19	5.06	121.25	0.13	6.51	4.25	
111	315.69	-0.44	122.69	1.63	6.64	2.18	
111	275.56	-7.00	110.00	2.80	8.16	-6.40	
110	257.81	-0.37	95.62	1.63	11.23	-15.79	
107	256.63	14.63	84.87	-2.73	12.36	-18.32	
108	268.81	32.25	77.37	-7.00	9.04	-16.10	
107	297.06	56.13	69.12	-10.61	5.66	-14.02	
110	331.38	74.44	15.06	-13.11	2.28	-13.97	
109	3.56	57.88	-42.50	-13.09	-1.98	-14.72	
110	23.87	36.38	-49.63	-10.69	-5.45	-15.65	
109	40.44	15.31	-55.44	-5.70	-3.72	-18.15	
108	32.69	4.69	-56.69	-2.33	0.59	-20.69	
109	14.50	-0.69	-52.19	-1.55	1.12	-22.39	
109	2.00	-14.25	-24.44	-2.43	0.94	-22.75	
110	354.31	-18.25	36.81	-4.13	0.31	-18.06	
109	343.44	2.38	61.94	-3.86	0.16	-16.28	
108	338.94	30.81	67.19	-6.40	0.67	-22.59	
107	346.69	68.12	54.44	-12.40	1.61	-30.47	
110	31.75	49.94	-74.75	-20.58	-1.39	-33.09	
111	69.00	-15.63	-59.38	-17.30	-2.36	-27.56	
111	55.19	-40.50	-55.44	-6.02	-0.74	-25.60	
110	30.37	-58.88	-49.00	2.36	0.28	-17.93	
107	15.44	-52.69	43.81	5.31	5.21	-8.80	
108	9.31	-17.50	72.12	-0.49	7.99	-8.43	
109	18.56	24.62	96.50	-10.32	9.34	-14.72	
108	347.13	42.19	102.31	-14.85	13.10	-29.95	
109	314.44	58.88	90.75	-4.82	25.87	-38.57	
110	315.50	56.75	49.81	-1.00	33.06	-35.11	
109	334.25	27.37	71.06	-7.16	16.81	-36.38	
108	6.06	9.00	93.94	-9.81	5.54	-32.42	
111	32.50	-6.94	88.50	-11.20	6.96	-14.46	
109	64.19	-15.38	55.69	-11.69	7.02	-7.75	
108	89.81	-23.25	12.19	-16.79	7.16	-13.78	
109	106.62	-14.88	-6.56	-20.82	10.94	-18.53	
110	100.31	13.31	-19.44	-22.02	11.21	-22.40	
109	64.06	55.44	10.63	-26.43	2.36	-22.22	
110	20.87	43.75	93.06	-19.76	-3.96	-13.77	
111	330.38	23.62	86.75	-4.79	-0.79	-9.19	
109	306.63	25.44	71.06	-0.49	2.08	-12.12	
108	288.31	35.25	54.00	-0.10	2.01	-24.40	
107	271.50	27.06	18.81	1.63	-5.32	-32.41	
110	308.31	15.25	10.56	-2.95	-8.74	-22.49	
109	353.38	13.06	28.81	-6.72	-1.24	-8.75	
110	22.62	27.50	27.81	-8.12	0.88	-6.03	
111	36.13	38.50	2.06	-8.07	12.38	-17.81	
108	39.81	29.06	1.56	-5.94	24.99	-23.53	
109	34.31	13.69	30.06	-7.33	19.84	-17.02	
109	31.00	8.19	73.69	-8.43	5.90	-8.47	
108	33.06	17.69	97.75	-4.41	-1.65	-3.61	
109	34.94	33.38	88.25	-0.62	2.69	-7.40	
110	44.81	53.13	52.94	-4.91	14.89	-12.42	
107	51.50	58.88	9.94	-10.68	21.55	-13.97	
108	58.19	51.25	-4.31	-12.13	15.48	-11.69	
107	64.87	43.38	-8.44	-10.38	8.90	-11.03	
110	75.94	31.44	-5.38	-7.89	10.07	-13.86	
111	81.81	18.87	9.56	-8.68	14.04	-14.11	
111	81.69	11.25	29.62	-10.25	16.14	-11.61	
108	75.06	6.31	51.00	-9.93	17.97	-7.85	
107	60.56	0.00	70.87	-8.17	16.12	-2.63	
108	41.31	-4.94	87.25	-3.09	7.23	-0.47	
109	31.50	-0.12	90.81	1.59	1.44	-0.51	
110	32.56	12.13	78.44	2.00	5.94	-2.35	
109	40.44	28.25	58.69	-0.22	14.64	-7.37	
108	45.56	39.81	37.50	-3.89	20.84	-8.99	
107	50.69	45.06	26.12	-6.00	22.55	-7.93	
108	54.25	45.00	28.87	-6.88	21.42	-7.47	
111	55.50	41.69	44.25	-7.54	19.63	-7.16	
