Orientation Sensor Raw Data Test

Current Temperature: 31 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1347	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
109	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
109	319.88	16.50	-6.25	-2.19	-0.34	-9.25	
109	314.38	18.50	-4.81	-5.21	-1.17	-18.44	
108	312.88	20.87	-2.13	-6.80	-1.86	-17.86	
109	310.44	23.44	-0.94	-7.76	-1.13	-18.16	
110	306.06	22.75	0.88	-7.06	0.84	-19.07	
107	300.25	24.00	2.19	-6.55	1.77	-18.13	
108	288.44	19.62	4.31	-5.99	1.58	-16.70	
107	278.44	18.56	2.88	-3.07	0.75	-8.14	
110	268.63	19.25	0.63	-3.36	-0.72	-8.97	
111	262.06	20.56	-2.88	-6.58	-2.35	-18.62	
109	259.44	22.94	-6.81	-7.71	-3.45	-18.81	
108	260.88	23.56	-9.31	-7.69	-4.35	-17.42	
107	265.31	25.31	-5.75	-7.86	-4.58	-16.93	
110	262.50	26.81	-11.38	-8.22	-3.72	-17.88	
109	263.94	26.69	-15.81	-8.16	-4.03	-17.82	
110	266.19	25.12	-17.19	-6.98	-4.74	-15.84	
109	265.81	29.19	-16.37	-6.43	-4.69	-14.58	
108	263.81	33.75	-10.69	-9.06	-4.17	-17.17	
109	258.44	31.19	-14.25	-10.50	-4.82	-19.81	
108	260.00	27.37	-14.63	-8.88	-4.94	-19.31	
111	259.75	23.50	-17.75	-7.69	-4.32	-17.46	
109	257.13	18.75	-15.94	-6.69	-4.90	-17.25	
110	255.00	15.19	-13.75	-5.32	-5.11	-18.38	
107	252.88	11.88	-12.00	-4.55	-5.30	-18.26	
108	249.94	8.00	-10.88	-2.71	-5.40	-18.92	
107	248.44	4.50	-10.06	-0.60	-4.87	-20.04	
110	247.06	1.88	-7.13	0.16	-3.59	-19.04	
111	247.00	3.00	-5.94	-0.61	-0.81	-18.09	
111	246.50	3.88	-5.06	-1.09	0.98	-18.92	
108	243.31	3.81	-0.50	-0.17	1.21	-19.76	
107	235.94	2.50	3.50	-0.14	1.67	-19.47	
108	227.44	2.69	6.38	-0.63	1.68	-19.12	
107	220.81	2.56	6.94	-0.73	1.46	-19.49	
110	215.44	3.19	6.94	-0.49	1.21	-19.69	
109	210.75	3.00	6.75	-0.62	0.81	-19.50	
108	207.88	3.44	5.38	-0.65	0.49	-19.29	
107	205.63	3.88	3.63	-0.33	0.10	-19.09	
108	201.94	3.69	2.31	-0.69	-0.65	-18.94	
109	198.31	3.25	0.69	-1.19	-0.56	-19.57	
110	194.94	1.94	1.06	-1.07	1.21	-19.93	
111	189.75	2.25	1.44	-0.45	0.35	-18.82	
107	186.06	2.81	-0.44	-0.53	-2.20	-18.97	
108	183.19	3.50	-8.56	-1.79	-4.09	-19.31	
109	190.63	9.06	-34.50	-1.71	-8.39	-15.79	
110	4.69	11.06	-52.06	-2.73	-14.39	-12.14	
109	7.50	9.56	-59.38	-4.28	-17.96	-9.98	
110	11.31	9.06	-66.37	-3.27	-17.86	-8.01	
107	12.88	10.31	-74.81	-2.78	-17.91	-5.41	
108	7.50	13.13	-76.44	-3.98	-19.31	-4.05	
109	5.31	16.44	-78.62	-4.94	-19.73	-3.48	
111	1.50	20.62	-82.12	-5.81	-19.34	-1.58	
110	357.56	25.31	-86.25	-7.01	-18.29	-0.17	
109	352.25	30.12	-92.12	-7.26	-15.17	0.61	
108	346.31	36.25	-98.87	-10.22	-15.19	2.53	
107	339.69	41.56	-103.44	-14.47	-18.03	5.26	
110	335.13	44.81	-103.12	-14.76	-17.45	5.55	
109	332.38	48.94	-80.94	-14.38	-14.44	2.38	
110	330.44	45.31	-34.13	-14.03	-11.13	-3.72	
111	334.06	36.38	-6.81	-12.34	-5.70	-11.31	
107	340.88	29.94	6.44	-11.18	-1.55	-14.89	
108	352.06	26.00	15.75	-10.20	0.57	-16.16	
107	3.69	25.94	17.56	-8.88	3.22	-17.54	
110	14.56	26.56	15.56	-8.50	4.26	-17.37	
109	23.31	28.50	11.75	-9.52	5.15	-17.33	
110	32.81	38.31	-4.25	-9.96	3.15	-16.59	
107	31.00	35.31	-1.69	-10.12	-0.73	-15.25	
108	26.19	29.62	6.06	-10.09	-0.94	-15.97	
107	24.06	22.94	11.81	-9.60	-0.67	-18.87	
110	28.06	12.81	24.75	-5.83	4.31	-21.36	
111	33.06	11.63	24.12	-3.36	7.42	-20.16	
109	39.88	16.94	15.88	-3.03	4.75	-17.65	
108	42.69	17.56	13.56	-3.46	4.69	-17.15	
107	44.50	13.50	14.00	-5.55	4.29	-16.70	
108	49.13	11.00	16.81	-4.39	4.34	-17.82	
109	48.69	7.63	14.69	-2.91	3.69	-18.48	
110	49.25	5.94	14.56	-0.88	3.36	-16.97	
109	46.56	5.31	15.69	0.67	5.02	-17.13	
108	43.25	5.38	16.25	0.15	6.21	-18.16	
107	41.13	8.88	20.62	-0.96	7.88	-17.79	
108	36.56	9.13	21.06	-1.90	8.29	-17.88	
111	31.12	8.44	19.87	-2.00	6.72	-18.45	
109	26.94	8.69	18.69	-2.19	5.94	-18.46	
108	23.06	8.50	19.00	-2.18	5.57	-18.23	
109	18.87	6.81	21.62	-2.30	5.02	-18.44	
108	16.31	4.94	26.37	-2.55	5.57	-18.76	
107	5.75	-7.00	39.81	-1.41	7.26	-16.98	
108	354.81	-28.81	60.38	3.36	12.31	-15.34	
109	359.13	-36.44	71.50	11.13	17.36	-10.89	
110	6.38	-35.50	55.44	14.28	17.80	-6.96	
111	8.56	-25.06	16.00	9.84	11.05	-11.00	
108	8.81	-19.62	-14.69	5.08	-0.22	-13.83	
109	15.31	-12.81	-43.38	4.37	-9.61	-9.61	
109	18.06	-2.13	-61.63	1.34	-15.57	-2.96	
108	10.69	8.88	-56.13	-4.38	-18.65	-3.44	
107	11.75	15.69	-38.56	-8.23	-18.50	-11.39	
110	23.94	12.56	-17.87	-9.14	-12.38	-20.16	
107	40.69	4.88	-10.25	-5.73	-4.31	-24.37	
108	51.81	-5.31	-10.81	1.16	1.64	-22.05	
107	55.50	-6.88	-30.19	4.81	-0.29	-11.85	
110	54.69	-1.12	-35.06	5.22	-9.66	-8.63	
111	46.88	7.44	-16.94	-0.10	-9.68	-16.84	
111	37.94	12.81	-7.75	-6.84	-4.86	-17.90	
108	32.06	15.31	4.00	-4.48	-1.03	-18.04	
107	25.00	17.44	14.25	-3.33	3.95	-19.47	
108	15.69	17.75	19.81	-6.65	4.44	-17.91	
109	5.63	14.69	23.94	-6.97	3.92	-17.83	
110	358.50	9.44	28.87	-4.03	5.80	-18.43	
109	353.19	3.75	32.00	-1.40	7.97	-18.11	
108	350.19	0.37	34.31	0.33	9.35	-16.87	
107	350.19	-3.00	32.69	0.74	9.74	-17.75	
108	349.63	-10.81	31.44	3.15	7.69	-17.30	
111	348.00	-9.31	36.88	1.90	5.94	-15.44	
111	353.19	-9.56	45.50	0.69	11.10	-17.62	
110	3.06	-14.00	36.75	4.11	18.45	-17.78	
107	1.75	-23.00	17.31	6.08	14.26	-14.10	
108	355.94	-25.06	-11.88	7.39	3.21	-11.19	
107	348.56	-16.37	-40.44	5.95	-7.65	-7.27	
110	335.00	-3.50	-44.44	0.05	-16.64	-4.81	
109	332.69	4.69	-33.13	-6.53	-18.97	-9.23	
110	343.06	9.00	-17.94	-8.99	-13.12	-17.90	
109	359.81	8.81	-16.06	-7.05	-4.92	-24.24	
108	9.88	4.19	-30.62	-2.90	-4.28	-20.18	
109	14.50	3.69	-39.81	-1.49	-8.90	-13.82	
109	10.25	0.31	-45.19	0.60	-14.49	-12.67	
110	3.56	-3.44	-36.88	2.22	-15.51	-15.00	
109	2.75	-5.81	-36.56	2.87	-12.36	-14.39	
108	3.81	2.94	-34.63	-1.84	-11.06	-14.64	
107	0.63	-10.69	-42.63	5.74	-9.77	-11.44	
108	6.13	1.94	-41.00	0.81	-12.80	-12.81	
109	10.50	2.94	-51.88	-9.46	-17.64	-14.41	
110	20.44	-3.06	-47.75	-1.08	-17.95	-10.44	
111	25.44	-12.13	-42.94	2.23	-15.74	-13.01	
107	29.56	-20.12	-37.19	5.83	-13.78	-11.94	
108	36.75	-20.50	-26.94	6.35	-11.86	-11.52	
107	41.38	-11.94	-10.19	6.09	-7.04	-14.82	
110	42.88	-8.31	-0.06	4.03	-2.41	-19.44	
109	52.19	-6.81	-2.31	0.95	-0.18	-22.02	
110	64.37	-15.38	-12.00	5.37	0.35	-19.22	
107	62.13	2.94	-8.31	-0.96	-0.04	-18.98	
108	64.56	7.19	-14.81	-7.45	-1.97	-21.87	
107	65.37	3.75	-21.44	-0.41	-6.01	-19.67	
110	59.56	2.63	-18.44	0.70	-7.06	-16.36	
111	55.50	12.00	-19.25	0.26	-8.25	-14.03	
109	52.38	21.12	-24.19	-9.27	-13.22	-18.05	
108	59.31	10.75	-32.88	-11.22	-13.44	-17.19	
107	68.50	5.00	-38.50	0.72	-7.07	-10.37	
108	73.81	10.94	-50.75	3.99	-8.56	-8.26	
109	67.06	23.75	-59.69	-3.47	-16.05	-5.60	
108	57.19	37.69	-72.81	-11.87	-17.75	-2.55	
107	40.81	53.00	-79.75	-16.46	-15.50	-0.52	
110	28.94	67.94	-84.12	-21.10	-14.41	0.56	
107	42.44	65.94	-96.69	-25.27	-14.43	-1.63	
108	68.94	45.00	-97.19	-20.55	-11.23	-2.67	
107	83.94	35.69	-101.00	-13.27	-8.93	2.89	
110	86.75	37.00	-82.25	-12.28	-13.14	1.42	
111	66.75	36.19	-63.00	-7.96	-17.89	-5.38	
109	55.13	16.81	-54.38	-1.01	-15.11	-4.53	
108	62.00	11.00	-64.25	0.14	-12.23	-0.63	
107	62.50	23.50	-68.25	-6.08	-13.65	-0.89	
108	53.19	40.13	-74.87	-12.85	-13.06	-3.66	
109	30.69	56.38	-79.87	-20.87	-14.58	-5.12	
110	16.62	55.38	-63.19	-18.67	-16.41	-2.10	
109	11.75	56.25	-32.81	-10.48	-11.99	-0.10	
108	9.13	60.00	-3.00	-10.35	-4.92	-4.11	
109	2.25	52.50	29.69	-18.82	-1.32	-8.27	
108	19.50	57.69	27.87	-27.33	0.55	-5.85	
111	54.56	60.13	16.50	-21.72	7.51	-6.09	
109	69.94	56.00	8.31	-15.09	10.74	-13.47	
110	64.56	49.13	-1.37	-15.80	3.09	-17.68	
107	62.63	34.75	-9.44	-15.73	-4.68	-16.07	
108	60.81	26.62	-19.75	-10.45	-5.31	-13.50	
107	60.94	23.87	-40.63	-4.08	-5.85	-9.30	
110	65.69	34.06	-61.31	-2.82	-9.87	-4.57	
111	62.63	46.31	-82.00	-5.94	-11.55	-0.70	
111	44.50	62.00	-102.31	-17.44	-14.54	3.50	
108	42.19	68.44	-63.75	-26.46	-17.12	2.13	
107	57.13	53.00	-10.44	-19.19	-9.60	-4.06	
108	61.25	47.38	4.94	-11.43	1.01	-11.00	
109	55.31	46.00	11.13	-10.55	4.73	-13.74	
110	44.00	44.69	9.88	-12.62	1.42	-13.68	
109	38.50	46.13	11.00	-14.13	-1.66	-12.45	
108	35.25	43.38	21.00	-13.16	1.11	-13.31	
