Orientation Sensor Raw Data Test

Current Temperature: 31 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
2009	0.00	0.00	0.00	0.00	0.00	0.00	
137	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
109	0.00	0.00	0.00	0.00	0.00	0.00	
109	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	11.97	11.28	-2.91	
110	23.87	-7.31	56.19	16.80	19.15	-4.26	
111	6.75	-25.19	36.13	0.77	11.86	3.08	
111	10.75	-34.25	30.56	-9.43	6.88	8.25	
110	39.00	-11.94	45.00	5.57	10.80	7.94	
107	40.25	1.44	60.00	18.97	14.56	0.01	
108	13.75	-12.06	46.13	5.70	14.02	4.28	
109	5.38	-13.56	40.56	-10.21	9.64	12.14	
108	25.62	4.56	55.31	1.16	4.98	6.86	
109	42.19	23.31	70.31	19.99	6.74	-4.47	
110	0.19	4.38	78.62	8.51	20.40	-3.27	
109	347.75	-4.06	46.88	-6.11	15.72	16.31	
108	358.38	6.94	56.81	-3.82	16.96	15.74	
111	26.56	25.87	70.31	9.83	23.35	3.20	
109	16.94	22.12	99.62	14.41	16.24	-7.30	
108	347.75	7.06	77.00	5.95	20.90	6.41	
109	348.31	-6.50	53.38	-7.43	12.61	26.32	
108	11.44	8.63	82.25	-0.34	8.90	12.93	
107	21.56	20.62	91.37	19.71	8.72	-6.55	
108	347.06	1.12	87.50	9.34	17.78	-1.63	
109	344.19	-9.75	54.94	-9.94	13.88	21.54	
110	352.13	-7.50	77.12	-8.87	11.48	15.17	
111	13.94	9.44	86.12	11.83	17.85	-9.71	
109	341.25	-11.44	74.69	12.44	25.52	-0.31	
108	332.94	-22.94	40.69	-3.76	21.69	18.13	
109	347.25	-24.56	57.50	2.03	10.48	13.31	
108	3.94	-3.13	72.62	22.92	12.92	-9.23	
109	324.69	-20.62	66.56	26.85	26.92	-10.01	
110	313.06	-25.44	21.81	12.19	19.08	15.45	
107	313.88	-35.19	34.38	9.06	1.74	15.92	
108	333.00	-20.00	59.50	18.94	11.36	0.96	
107	321.81	-20.19	67.69	26.76	11.25	-13.35	
110	297.00	-27.56	13.81	18.10	7.99	3.68	
111	293.69	-19.81	5.44	-4.33	5.68	23.54	
109	314.13	-5.31	49.25	-4.53	13.27	2.10	
108	345.56	-1.88	58.31	19.87	13.09	-16.77	
107	330.50	-35.38	45.31	33.21	25.82	-16.82	
110	242.94	-3.19	-64.62	9.86	37.13	11.40	
109	201.06	16.50	-8.81	-12.25	27.28	16.81	
110	243.38	-59.13	25.62	-2.61	33.12	5.82	
111	345.56	-34.06	78.81	9.98	44.61	4.83	
108	328.69	-39.81	-61.50	19.34	39.89	16.12	
109	238.94	48.94	-61.69	-4.98	29.94	24.90	
109	269.63	-5.19	-21.50	-3.21	25.51	2.76	
108	295.06	-26.06	-12.69	31.66	11.25	-22.27	
109	284.88	-5.13	-46.94	27.37	15.13	-17.62	
110	271.75	7.69	-104.44	9.32	8.01	21.14	
107	269.44	9.81	-80.69	-3.93	0.79	21.43	
108	289.31	-27.19	-53.50	15.32	10.95	-3.71	
109	286.88	-33.06	-35.63	35.65	10.82	-21.62	
108	251.38	10.56	-66.75	10.49	18.20	-5.20	
111	221.06	30.31	-90.19	-20.93	10.51	19.75	
109	235.50	3.69	-93.94	-7.28	-1.16	20.52	
108	253.75	-10.00	-81.12	28.08	-14.00	11.22	
107	224.63	36.25	-79.94	20.63	3.58	0.98	
108	180.88	61.31	-109.00	-8.57	18.30	12.28	
109	178.69	66.12	-102.50	-17.39	10.52	6.90	
110	171.69	55.69	-91.19	-1.97	0.16	2.61	
