Orientation Sensor Raw Data Test

Current Temperature: 29 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1161	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	18.00	23.31	42.63	-3.82	-14.99	3.36	
107	347.81	-2.00	-1.63	-17.34	-19.97	-21.10	
110	343.31	58.75	-10.94	-10.41	-7.79	-41.84	
109	8.06	69.00	-58.38	3.72	-5.20	-19.76	
110	26.12	34.88	-79.06	16.74	13.20	-16.89	
111	37.38	0.12	5.44	13.31	-1.36	-31.00	
108	359.31	-5.69	19.62	-2.01	-24.02	-34.24	
111	342.06	-6.06	47.19	1.09	-7.04	-24.18	
107	332.63	-20.87	18.31	-17.57	-9.13	-28.99	
110	319.44	51.31	-26.06	-14.76	-15.54	-44.92	
109	332.00	77.19	-72.56	2.20	-9.13	-29.30	
108	355.19	54.25	-125.69	14.72	14.54	0.59	
109	352.75	3.13	-31.19	27.71	21.59	-16.27	
110	2.88	-15.06	18.75	14.81	-5.18	-46.07	
111	4.69	2.31	41.56	3.10	-16.69	-29.56	
109	325.25	-29.69	26.25	-16.80	-20.17	-25.67	
108	308.31	42.00	-19.12	-11.54	-19.94	-41.44	
109	304.56	78.37	-1.50	7.58	-9.00	-40.99	
110	329.75	62.88	-132.56	17.18	15.93	-9.82	
109	349.50	-12.13	-23.62	25.09	14.32	-15.88	
108	358.94	-10.13	20.25	14.84	-11.63	-46.16	
107	337.56	-21.06	34.63	-12.85	-25.00	-14.04	
110	308.88	40.63	-35.06	-13.80	-33.17	-14.53	
109	316.75	76.44	-64.75	5.10	-20.67	-38.50	
111	350.13	54.19	-125.25	16.68	12.75	-15.70	
110	353.75	-4.75	-34.50	9.47	30.72	-23.48	
107	358.31	-16.06	7.56	2.62	4.32	-47.88	
110	337.69	-2.69	31.50	10.02	-11.79	-35.82	
109	303.75	-27.81	18.62	-16.14	-5.52	-33.31	
110	284.50	52.38	-17.56	-13.06	-10.38	-44.02	
111	302.31	81.94	-50.13	7.21	-10.09	-37.19	
108	0.50	24.06	-102.19	20.92	12.45	-24.13	
111	348.69	-25.00	1.50	27.35	1.62	-33.27	
107	343.31	-3.56	30.12	12.60	-21.07	-43.16	
110	293.63	-29.12	1.00	-14.89	-13.89	-43.34	
109	286.25	58.38	-27.75	-10.92	-14.40	-46.11	
108	318.19	68.31	-90.62	7.82	-12.63	-37.03	
107	22.62	19.44	-110.62	18.55	10.83	-16.36	
110	335.63	-34.13	-16.12	16.44	1.85	-24.73	
111	337.44	-11.44	23.00	1.96	-30.25	-32.43	
110	300.06	5.81	-17.81	-16.51	-32.11	-33.18	
109	300.13	60.75	-39.63	-14.04	-23.77	-45.71	
107	335.19	59.06	-93.81	6.70	-12.10	-35.15	
108	26.31	25.81	-115.62	18.21	12.00	-22.82	
107	343.63	-9.19	-42.13	23.91	32.14	-32.39	
110	333.25	-31.94	3.19	-10.52	-1.90	-34.18	
109	316.63	8.25	-35.06	-16.47	-26.04	-34.49	
108	321.13	48.00	-34.75	5.69	-13.46	-45.89	
107	342.75	59.06	-67.19	4.97	-9.52	-30.90	
110	6.88	49.94	-103.44	-2.71	-7.30	-10.66	
111	29.12	35.63	-116.69	3.09	-6.09	0.37	
111	59.50	0.31	-89.06	25.13	12.23	-0.93	
108	342.31	-40.75	-44.69	23.34	13.50	-25.61	
107	338.38	-52.81	-3.88	8.91	-9.10	-43.36	
110	338.63	-38.06	32.50	8.64	-11.32	-33.93	
109	306.81	-44.25	2.88	-12.70	-22.86	-33.31	
110	312.81	34.00	-68.12	-4.01	-30.31	-41.60	
107	336.13	46.38	-81.62	13.85	-16.96	-36.30	
108	10.94	37.44	-100.19	1.31	-10.89	-19.34	
111	42.31	24.12	-111.37	-0.17	-9.02	-2.43	
108	63.81	11.44	-108.25	15.31	4.17	2.78	
111	34.88	0.12	-69.75	28.21	23.11	-20.21	
107	329.13	-39.75	-52.63	13.67	5.86	-43.16	
108	329.56	-56.44	-10.56	5.59	-14.88	-38.02	
107	334.25	-49.25	21.00	-10.85	-24.47	-18.80	
110	329.19	8.25	-61.31	-11.44	-33.37	-24.61	
109	340.69	38.94	-66.75	8.36	-22.29	-41.57	
110	8.63	37.88	-84.75	4.07	-12.47	-27.60	
107	38.31	27.69	-100.75	0.11	-9.85	-9.08	
108	63.88	15.19	-106.69	0.60	-9.05	1.50	
109	78.75	-1.63	-93.44	20.57	10.44	1.30	
111	10.88	-19.00	-56.06	19.85	30.45	-23.45	
110	330.38	-54.25	-42.19	3.82	6.01	-43.85	
107	338.50	-49.69	10.25	9.75	-13.08	-36.41	
108	329.19	-42.63	6.13	-10.47	-22.58	-9.44	
107	324.63	17.37	-66.87	-13.37	-32.81	-16.20	
110	347.69	36.25	-71.62	9.76	-20.23	-41.75	
109	19.69	33.19	-86.56	7.28	-11.68	-27.85	
110	47.69	25.75	-100.31	1.85	-9.09	-8.25	
109	71.81	14.75	-101.69	1.39	-8.58	1.51	
108	120.44	4.88	-96.50	13.71	-0.50	3.34	
109	109.19	-17.06	-72.25	34.54	19.17	-18.94	
109	20.75	-51.56	-70.87	26.51	7.83	-40.67	
108	20.25	-62.06	-25.25	12.51	-15.35	-40.99	
109	21.94	-45.13	15.88	11.97	-12.83	-35.59	
110	13.88	-31.62	18.25	8.42	-12.81	-22.12	
109	331.56	-29.50	-32.56	-14.49	-16.11	-30.12	
110	351.00	25.19	-73.50	-12.45	-16.33	-43.96	
111	11.44	35.38	-88.69	8.17	-13.99	-33.49	
