Orientation Sensor Raw Data Test

Current Temperature: 25 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
time	eul_z	eul_y	eul_x	linA_x	linA_y	linA_z	cal_sys	cal_gyr	cal_acc	cal_mag
1161	0.00	0.00	0.00	0.00	0.00	0.00	
135	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
107	0.00	0.00	0.00	0.00	0.00	0.00	
108	0.00	0.00	0.00	0.00	0.00	0.00	
109	325.75	-6.94	22.37	-0.26	3.49	-7.42	
110	330.19	-10.50	21.44	0.55	6.58	-13.71	
109	340.81	-23.62	13.38	1.85	5.51	-17.36	
108	352.31	-14.31	6.44	0.09	4.24	-21.48	
109	358.44	8.44	4.75	-2.78	3.88	-18.08	
107	6.94	13.13	-3.63	-5.93	0.96	-16.13	
110	14.56	13.31	-1.81	-8.22	-3.44	-16.99	
109	20.12	2.69	4.31	-5.90	-3.00	-18.09	
108	32.13	-6.25	8.81	-3.36	0.06	-18.98	
107	40.94	-10.81	16.12	-1.77	2.39	-18.97	
110	49.00	-12.75	25.00	-0.77	4.27	-17.50	
109	55.06	-9.19	33.94	-0.97	6.61	-15.60	
110	108.00	-7.81	38.13	-0.54	9.10	-16.27	
111	111.87	-4.06	42.13	-0.81	9.59	-17.01	
107	112.37	-2.56	44.50	-0.79	9.15	-16.34	
108	111.12	-6.00	43.00	-0.18	8.80	-16.44	
107	109.94	-7.94	44.00	0.20	8.21	-15.73	
110	108.81	-8.75	45.75	0.64	8.55	-14.99	
109	109.94	-9.63	45.63	1.24	9.00	-16.41	
110	113.19	-11.13	45.00	0.67	9.23	-17.44	
107	114.00	-9.81	48.31	0.90	10.08	-17.00	
108	114.06	-8.69	50.19	1.47	9.84	-14.13	
107	111.31	-14.25	49.31	1.46	9.69	-13.02	
110	106.81	-17.12	48.56	2.41	10.37	-14.93	
111	99.31	-19.81	47.13	2.90	9.57	-15.26	
109	92.94	-20.69	42.94	2.07	7.51	-16.32	
108	85.19	-28.12	36.00	3.13	6.13	-17.96	
107	78.94	-30.62	33.69	5.36	5.74	-17.39	
108	77.25	-30.25	32.19	5.71	5.10	-16.54	
109	77.56	-32.75	29.81	6.35	5.30	-16.86	
110	75.44	-33.88	28.31	7.26	4.99	-16.46	
109	76.81	-34.00	25.19	7.45	3.46	-16.03	
108	79.19	-36.63	21.19	7.98	2.19	-16.16	
109	81.06	-40.81	18.56	9.63	1.71	-16.83	
108	82.31	-37.94	16.62	9.43	1.36	-17.77	
111	83.00	-35.25	14.31	7.72	0.63	-17.76	
109	83.50	-35.56	13.75	6.71	0.21	-17.43	
110	83.50	-40.06	12.00	7.67	0.22	-17.29	
107	82.62	-42.19	13.63	9.32	0.32	-17.38	
108	81.00	-44.13	17.31	10.52	0.84	-16.69	
107	82.25	-43.31	21.12	10.78	2.09	-16.21	
110	86.81	-42.44	23.56	10.22	2.63	-15.96	
111	87.12	-43.00	26.69	10.26	2.85	-15.69	
110	85.94	-43.25	29.62	9.61	3.25	-15.46	
109	81.56	-41.56	24.87	8.69	3.06	-15.69	
107	74.44	-36.75	15.06	8.12	2.58	-16.82	
108	69.69	-36.94	9.50	7.77	1.25	-17.24	
109	62.00	-39.25	4.00	7.88	-1.23	-16.62	
110	51.25	-39.13	-11.94	7.99	-3.93	-16.37	
109	41.50	-32.31	-14.94	8.80	-3.90	-17.55	
108	45.88	-44.13	4.69	8.73	-1.99	-16.90	
107	43.69	-42.63	9.50	8.72	0.04	-16.00	
108	44.13	-44.31	8.69	9.13	1.30	-16.87	
111	44.19	-42.88	9.19	8.87	1.13	-16.80	
111	44.13	-43.00	4.38	9.25	0.56	-16.84	
110	45.06	-43.00	0.37	9.29	-0.14	-17.87	
107	47.38	-45.06	3.00	10.10	-0.43	-17.16	
108	52.38	-47.69	4.88	11.02	-0.26	-16.51	
109	55.94	-37.88	8.06	9.36	-0.48	-16.07	
108	58.25	-37.06	7.44	7.78	-0.65	-15.61	
109	63.00	-38.06	11.25	7.43	-0.06	-17.22	
110	64.31	-39.88	15.25	7.41	1.07	-17.68	
109	62.50	-36.50	15.94	7.65	2.28	-17.00	
108	62.50	-36.31	13.44	7.11	2.36	-17.48	
111	64.75	-35.31	9.94	6.50	0.74	-17.62	
109	62.13	-31.56	10.06	5.64	-0.37	-17.52	
108	60.44	-27.44	10.31	4.51	0.06	-17.89	
107	56.69	-25.12	11.44	4.14	0.81	-18.03	
108	53.00	-29.25	16.50	4.97	2.10	-18.26	
107	51.56	-37.19	18.31	7.20	4.25	-17.88	
108	51.06	-40.00	28.37	7.64	5.67	-16.45	
109	49.50	-28.56	30.81	6.22	6.68	-16.28	
110	51.25	-19.25	25.31	3.86	5.81	-17.98	
111	54.13	-19.81	18.00	1.56	4.09	-18.14	
109	54.44	-15.69	19.06	0.52	4.46	-17.03	
108	51.50	-12.63	17.44	-0.65	3.98	-15.83	
109	50.00	-11.00	17.69	-0.84	3.16	-16.50	
108	50.38	-10.69	17.50	-0.66	3.61	-18.39	
109	47.25	-13.00	14.06	-0.61	3.57	-18.51	
110	44.75	-13.63	13.06	-0.48	2.24	-18.25	
107	44.25	-13.44	13.94	-0.22	2.38	-18.51	
108	13.56	-14.25	-172.31	0.03	1.59	-9.32	
107	12.25	-14.69	-172.00	0.01	-0.29	0.07	
